Picture Number:    0	 QP:    6  [ PSNR-Y: 42.49 dB,	PSNR-U: 49.41 dB,	PSNR-V: 49.51 dB,	MSE-Y: 3.66,	MSE-U: 0.74,	MSE-V: 0.73,	SSIM-Y: 0.97450,	SSIM-U: 0.99126,	SSIM-V: 0.99161 ]	  35153 bytes
Picture Number:   88	 QP:   19  [ PSNR-Y: 44.98 dB,	PSNR-U: 50.75 dB,	PSNR-V: 51.52 dB,	MSE-Y: 2.07,	MSE-U: 0.55,	MSE-V: 0.46,	SSIM-Y: 0.98114,	SSIM-U: 0.99374,	SSIM-V: 0.99457 ]	      5 bytes
Picture Number:   89	 QP:   27  [ PSNR-Y: 43.44 dB,	PSNR-U: 50.56 dB,	PSNR-V: 51.36 dB,	MSE-Y: 2.94,	MSE-U: 0.57,	MSE-V: 0.48,	SSIM-Y: 0.97719,	SSIM-U: 0.99345,	SSIM-V: 0.99426 ]	   6814 bytes
Picture Number:   90	 QP:   25  [ PSNR-Y: 43.93 dB,	PSNR-U: 50.77 dB,	PSNR-V: 51.41 dB,	MSE-Y: 2.63,	MSE-U: 0.54,	MSE-V: 0.47,	SSIM-Y: 0.97844,	SSIM-U: 0.99380,	SSIM-V: 0.99429 ]	      5 bytes
Picture Number:   91	 QP:   27  [ PSNR-Y: 43.56 dB,	PSNR-U: 50.71 dB,	PSNR-V: 51.47 dB,	MSE-Y: 2.86,	MSE-U: 0.55,	MSE-V: 0.46,	SSIM-Y: 0.97759,	SSIM-U: 0.99375,	SSIM-V: 0.99438 ]	    694 bytes
Picture Number:   92	 QP:   23  [ PSNR-Y: 44.47 dB,	PSNR-U: 50.99 dB,	PSNR-V: 51.50 dB,	MSE-Y: 2.33,	MSE-U: 0.52,	MSE-V: 0.46,	SSIM-Y: 0.98008,	SSIM-U: 0.99405,	SSIM-V: 0.99450 ]	      5 bytes
Picture Number:   93	 QP:   27  [ PSNR-Y: 43.40 dB,	PSNR-U: 50.71 dB,	PSNR-V: 51.30 dB,	MSE-Y: 2.97,	MSE-U: 0.55,	MSE-V: 0.48,	SSIM-Y: 0.97643,	SSIM-U: 0.99373,	SSIM-V: 0.99426 ]	   2808 bytes
Picture Number:   94	 QP:   25  [ PSNR-Y: 44.03 dB,	PSNR-U: 50.79 dB,	PSNR-V: 51.58 dB,	MSE-Y: 2.57,	MSE-U: 0.54,	MSE-V: 0.45,	SSIM-Y: 0.97898,	SSIM-U: 0.99375,	SSIM-V: 0.99457 ]	      5 bytes
Picture Number:   95	 QP:   27  [ PSNR-Y: 43.71 dB,	PSNR-U: 50.88 dB,	PSNR-V: 51.52 dB,	MSE-Y: 2.77,	MSE-U: 0.53,	MSE-V: 0.46,	SSIM-Y: 0.97828,	SSIM-U: 0.99393,	SSIM-V: 0.99453 ]	    736 bytes
Picture Number:   96	 QP:    7  [ PSNR-Y: 44.41 dB,	PSNR-U: 50.95 dB,	PSNR-V: 51.53 dB,	MSE-Y: 2.36,	MSE-U: 0.52,	MSE-V: 0.46,	SSIM-Y: 0.97895,	SSIM-U: 0.99397,	SSIM-V: 0.99455 ]	      5 bytes
Picture Number:   97	 QP:   27  [ PSNR-Y: 43.81 dB,	PSNR-U: 50.86 dB,	PSNR-V: 51.54 dB,	MSE-Y: 2.70,	MSE-U: 0.53,	MSE-V: 0.46,	SSIM-Y: 0.97889,	SSIM-U: 0.99385,	SSIM-V: 0.99450 ]	  41260 bytes
Picture Number:   98	 QP:   25  [ PSNR-Y: 44.06 dB,	PSNR-U: 50.76 dB,	PSNR-V: 51.44 dB,	MSE-Y: 2.55,	MSE-U: 0.55,	MSE-V: 0.47,	SSIM-Y: 0.97967,	SSIM-U: 0.99371,	SSIM-V: 0.99432 ]	      5 bytes
Picture Number:   99	 QP:   27  [ PSNR-Y: 43.51 dB,	PSNR-U: 50.52 dB,	PSNR-V: 51.44 dB,	MSE-Y: 2.90,	MSE-U: 0.58,	MSE-V: 0.47,	SSIM-Y: 0.97848,	SSIM-U: 0.99343,	SSIM-V: 0.99433 ]	    707 bytes
Picture Number:  100	 QP:   23  [ PSNR-Y: 44.31 dB,	PSNR-U: 50.49 dB,	PSNR-V: 51.30 dB,	MSE-Y: 2.41,	MSE-U: 0.58,	MSE-V: 0.48,	SSIM-Y: 0.98016,	SSIM-U: 0.99333,	SSIM-V: 0.99409 ]	      5 bytes
Picture Number:  101	 QP:   27  [ PSNR-Y: 43.41 dB,	PSNR-U: 50.48 dB,	PSNR-V: 51.32 dB,	MSE-Y: 2.96,	MSE-U: 0.58,	MSE-V: 0.48,	SSIM-Y: 0.97819,	SSIM-U: 0.99327,	SSIM-V: 0.99410 ]	   2689 bytes
Picture Number:  102	 QP:   25  [ PSNR-Y: 43.82 dB,	PSNR-U: 50.43 dB,	PSNR-V: 51.20 dB,	MSE-Y: 2.70,	MSE-U: 0.59,	MSE-V: 0.49,	SSIM-Y: 0.97918,	SSIM-U: 0.99319,	SSIM-V: 0.99403 ]	      5 bytes
Picture Number:  103	 QP:   27  [ PSNR-Y: 43.39 dB,	PSNR-U: 50.31 dB,	PSNR-V: 51.01 dB,	MSE-Y: 2.98,	MSE-U: 0.61,	MSE-V: 0.52,	SSIM-Y: 0.97779,	SSIM-U: 0.99317,	SSIM-V: 0.99393 ]	    600 bytes
Picture Number:  104	 QP:   19  [ PSNR-Y: 44.90 dB,	PSNR-U: 50.27 dB,	PSNR-V: 51.16 dB,	MSE-Y: 2.10,	MSE-U: 0.61,	MSE-V: 0.50,	SSIM-Y: 0.98150,	SSIM-U: 0.99316,	SSIM-V: 0.99409 ]	      5 bytes
Picture Number:  105	 QP:   27  [ PSNR-Y: 43.50 dB,	PSNR-U: 50.24 dB,	PSNR-V: 51.11 dB,	MSE-Y: 2.90,	MSE-U: 0.62,	MSE-V: 0.50,	SSIM-Y: 0.97801,	SSIM-U: 0.99306,	SSIM-V: 0.99409 ]	   6225 bytes
Picture Number:  106	 QP:   25  [ PSNR-Y: 43.99 dB,	PSNR-U: 50.32 dB,	PSNR-V: 51.19 dB,	MSE-Y: 2.60,	MSE-U: 0.60,	MSE-V: 0.49,	SSIM-Y: 0.97964,	SSIM-U: 0.99329,	SSIM-V: 0.99427 ]	      5 bytes
Picture Number:  107	 QP:   27  [ PSNR-Y: 43.55 dB,	PSNR-U: 50.26 dB,	PSNR-V: 51.16 dB,	MSE-Y: 2.87,	MSE-U: 0.61,	MSE-V: 0.50,	SSIM-Y: 0.97843,	SSIM-U: 0.99330,	SSIM-V: 0.99424 ]	    704 bytes
Picture Number:  108	 QP:   23  [ PSNR-Y: 44.36 dB,	PSNR-U: 50.26 dB,	PSNR-V: 51.07 dB,	MSE-Y: 2.38,	MSE-U: 0.61,	MSE-V: 0.51,	SSIM-Y: 0.98013,	SSIM-U: 0.99329,	SSIM-V: 0.99415 ]	      5 bytes
Picture Number:  109	 QP:   27  [ PSNR-Y: 43.63 dB,	PSNR-U: 50.25 dB,	PSNR-V: 51.06 dB,	MSE-Y: 2.82,	MSE-U: 0.61,	MSE-V: 0.51,	SSIM-Y: 0.97856,	SSIM-U: 0.99324,	SSIM-V: 0.99413 ]	   2654 bytes
Picture Number:  110	 QP:   25  [ PSNR-Y: 44.14 dB,	PSNR-U: 50.50 dB,	PSNR-V: 51.19 dB,	MSE-Y: 2.50,	MSE-U: 0.58,	MSE-V: 0.49,	SSIM-Y: 0.97979,	SSIM-U: 0.99357,	SSIM-V: 0.99433 ]	      5 bytes
Picture Number:  111	 QP:   27  [ PSNR-Y: 43.97 dB,	PSNR-U: 50.45 dB,	PSNR-V: 51.27 dB,	MSE-Y: 2.61,	MSE-U: 0.59,	MSE-V: 0.49,	SSIM-Y: 0.97948,	SSIM-U: 0.99347,	SSIM-V: 0.99423 ]	    748 bytes
Picture Number:  112	 QP:   12  [ PSNR-Y: 44.68 dB,	PSNR-U: 50.43 dB,	PSNR-V: 51.21 dB,	MSE-Y: 2.21,	MSE-U: 0.59,	MSE-V: 0.49,	SSIM-Y: 0.98048,	SSIM-U: 0.99334,	SSIM-V: 0.99416 ]	      5 bytes
Picture Number:  113	 QP:   27  [ PSNR-Y: 43.98 dB,	PSNR-U: 50.42 dB,	PSNR-V: 51.21 dB,	MSE-Y: 2.60,	MSE-U: 0.59,	MSE-V: 0.49,	SSIM-Y: 0.97980,	SSIM-U: 0.99346,	SSIM-V: 0.99440 ]	  13990 bytes
Picture Number:  114	 QP:   25  [ PSNR-Y: 44.37 dB,	PSNR-U: 50.37 dB,	PSNR-V: 51.05 dB,	MSE-Y: 2.38,	MSE-U: 0.60,	MSE-V: 0.51,	SSIM-Y: 0.98093,	SSIM-U: 0.99352,	SSIM-V: 0.99436 ]	      5 bytes
Picture Number:  115	 QP:   27  [ PSNR-Y: 43.97 dB,	PSNR-U: 50.29 dB,	PSNR-V: 50.83 dB,	MSE-Y: 2.61,	MSE-U: 0.61,	MSE-V: 0.54,	SSIM-Y: 0.98059,	SSIM-U: 0.99356,	SSIM-V: 0.99432 ]	    879 bytes
Picture Number:  116	 QP:   23  [ PSNR-Y: 44.56 dB,	PSNR-U: 50.23 dB,	PSNR-V: 50.94 dB,	MSE-Y: 2.28,	MSE-U: 0.62,	MSE-V: 0.52,	SSIM-Y: 0.98100,	SSIM-U: 0.99340,	SSIM-V: 0.99418 ]	      5 bytes
Picture Number:  117	 QP:   27  [ PSNR-Y: 43.75 dB,	PSNR-U: 50.27 dB,	PSNR-V: 51.04 dB,	MSE-Y: 2.74,	MSE-U: 0.61,	MSE-V: 0.51,	SSIM-Y: 0.98000,	SSIM-U: 0.99348,	SSIM-V: 0.99435 ]	   3268 bytes
Picture Number:  118	 QP:   25  [ PSNR-Y: 44.19 dB,	PSNR-U: 50.36 dB,	PSNR-V: 51.12 dB,	MSE-Y: 2.48,	MSE-U: 0.60,	MSE-V: 0.50,	SSIM-Y: 0.98068,	SSIM-U: 0.99352,	SSIM-V: 0.99435 ]	      5 bytes
Picture Number:  119	 QP:   27  [ PSNR-Y: 43.92 dB,	PSNR-U: 50.37 dB,	PSNR-V: 51.18 dB,	MSE-Y: 2.63,	MSE-U: 0.60,	MSE-V: 0.50,	SSIM-Y: 0.98057,	SSIM-U: 0.99349,	SSIM-V: 0.99443 ]	    839 bytes
Picture Number:  120	 QP:   19  [ PSNR-Y: 45.06 dB,	PSNR-U: 50.37 dB,	PSNR-V: 51.08 dB,	MSE-Y: 2.03,	MSE-U: 0.60,	MSE-V: 0.51,	SSIM-Y: 0.98150,	SSIM-U: 0.99331,	SSIM-V: 0.99409 ]	      5 bytes
Picture Number:  121	 QP:   27  [ PSNR-Y: 43.77 dB,	PSNR-U: 50.44 dB,	PSNR-V: 51.10 dB,	MSE-Y: 2.73,	MSE-U: 0.59,	MSE-V: 0.50,	SSIM-Y: 0.97949,	SSIM-U: 0.99339,	SSIM-V: 0.99418 ]	   7418 bytes
Picture Number:  122	 QP:   25  [ PSNR-Y: 44.17 dB,	PSNR-U: 50.40 dB,	PSNR-V: 51.23 dB,	MSE-Y: 2.49,	MSE-U: 0.59,	MSE-V: 0.49,	SSIM-Y: 0.98030,	SSIM-U: 0.99335,	SSIM-V: 0.99431 ]	      5 bytes
Picture Number:  123	 QP:   27  [ PSNR-Y: 43.73 dB,	PSNR-U: 50.47 dB,	PSNR-V: 51.34 dB,	MSE-Y: 2.76,	MSE-U: 0.58,	MSE-V: 0.48,	SSIM-Y: 0.97965,	SSIM-U: 0.99344,	SSIM-V: 0.99437 ]	    875 bytes
Picture Number:  124	 QP:   23  [ PSNR-Y: 44.52 dB,	PSNR-U: 50.42 dB,	PSNR-V: 51.33 dB,	MSE-Y: 2.30,	MSE-U: 0.59,	MSE-V: 0.48,	SSIM-Y: 0.98109,	SSIM-U: 0.99333,	SSIM-V: 0.99431 ]	      5 bytes
Picture Number:  125	 QP:   27  [ PSNR-Y: 43.65 dB,	PSNR-U: 50.41 dB,	PSNR-V: 51.27 dB,	MSE-Y: 2.81,	MSE-U: 0.59,	MSE-V: 0.49,	SSIM-Y: 0.97937,	SSIM-U: 0.99326,	SSIM-V: 0.99420 ]	   3133 bytes
Picture Number:  126	 QP:   25  [ PSNR-Y: 44.30 dB,	PSNR-U: 50.69 dB,	PSNR-V: 51.48 dB,	MSE-Y: 2.42,	MSE-U: 0.56,	MSE-V: 0.46,	SSIM-Y: 0.98122,	SSIM-U: 0.99367,	SSIM-V: 0.99445 ]	      5 bytes
Picture Number:  127	 QP:   27  [ PSNR-Y: 43.94 dB,	PSNR-U: 50.75 dB,	PSNR-V: 51.54 dB,	MSE-Y: 2.62,	MSE-U: 0.55,	MSE-V: 0.46,	SSIM-Y: 0.98022,	SSIM-U: 0.99367,	SSIM-V: 0.99450 ]	    932 bytes
Picture Number:  128	 QP:    7  [ PSNR-Y: 44.55 dB,	PSNR-U: 50.70 dB,	PSNR-V: 51.57 dB,	MSE-Y: 2.28,	MSE-U: 0.55,	MSE-V: 0.45,	SSIM-Y: 0.98019,	SSIM-U: 0.99368,	SSIM-V: 0.99444 ]	      5 bytes
Picture Number:  129	 QP:   27  [ PSNR-Y: 43.99 dB,	PSNR-U: 50.75 dB,	PSNR-V: 51.70 dB,	MSE-Y: 2.59,	MSE-U: 0.55,	MSE-V: 0.44,	SSIM-Y: 0.98081,	SSIM-U: 0.99375,	SSIM-V: 0.99472 ]	  41347 bytes
Picture Number:  130	 QP:   25  [ PSNR-Y: 44.20 dB,	PSNR-U: 50.51 dB,	PSNR-V: 51.56 dB,	MSE-Y: 2.47,	MSE-U: 0.58,	MSE-V: 0.45,	SSIM-Y: 0.98090,	SSIM-U: 0.99345,	SSIM-V: 0.99458 ]	      5 bytes
Picture Number:  131	 QP:   27  [ PSNR-Y: 43.69 dB,	PSNR-U: 50.34 dB,	PSNR-V: 51.40 dB,	MSE-Y: 2.78,	MSE-U: 0.60,	MSE-V: 0.47,	SSIM-Y: 0.98009,	SSIM-U: 0.99328,	SSIM-V: 0.99443 ]	   1147 bytes
Picture Number:  132	 QP:   23  [ PSNR-Y: 44.48 dB,	PSNR-U: 50.15 dB,	PSNR-V: 51.22 dB,	MSE-Y: 2.32,	MSE-U: 0.63,	MSE-V: 0.49,	SSIM-Y: 0.98095,	SSIM-U: 0.99304,	SSIM-V: 0.99434 ]	      5 bytes
Picture Number:  133	 QP:   27  [ PSNR-Y: 43.67 dB,	PSNR-U: 50.17 dB,	PSNR-V: 51.08 dB,	MSE-Y: 2.80,	MSE-U: 0.63,	MSE-V: 0.51,	SSIM-Y: 0.98002,	SSIM-U: 0.99304,	SSIM-V: 0.99435 ]	   3915 bytes
Picture Number:  134	 QP:   25  [ PSNR-Y: 44.15 dB,	PSNR-U: 50.27 dB,	PSNR-V: 51.19 dB,	MSE-Y: 2.50,	MSE-U: 0.61,	MSE-V: 0.49,	SSIM-Y: 0.98100,	SSIM-U: 0.99319,	SSIM-V: 0.99424 ]	      5 bytes
Picture Number:  135	 QP:   27  [ PSNR-Y: 43.67 dB,	PSNR-U: 50.09 dB,	PSNR-V: 51.13 dB,	MSE-Y: 2.79,	MSE-U: 0.64,	MSE-V: 0.50,	SSIM-Y: 0.97921,	SSIM-U: 0.99290,	SSIM-V: 0.99419 ]	   1124 bytes
Picture Number:  136	 QP:   19  [ PSNR-Y: 45.13 dB,	PSNR-U: 50.36 dB,	PSNR-V: 51.39 dB,	MSE-Y: 2.00,	MSE-U: 0.60,	MSE-V: 0.47,	SSIM-Y: 0.98215,	SSIM-U: 0.99324,	SSIM-V: 0.99443 ]	      5 bytes
Picture Number:  137	 QP:   27  [ PSNR-Y: 43.83 dB,	PSNR-U: 50.15 dB,	PSNR-V: 51.32 dB,	MSE-Y: 2.69,	MSE-U: 0.63,	MSE-V: 0.48,	SSIM-Y: 0.98019,	SSIM-U: 0.99298,	SSIM-V: 0.99427 ]	   7677 bytes
Picture Number:  138	 QP:   25  [ PSNR-Y: 44.24 dB,	PSNR-U: 50.23 dB,	PSNR-V: 51.45 dB,	MSE-Y: 2.45,	MSE-U: 0.62,	MSE-V: 0.47,	SSIM-Y: 0.98094,	SSIM-U: 0.99314,	SSIM-V: 0.99445 ]	      5 bytes
Picture Number:  139	 QP:   27  [ PSNR-Y: 43.72 dB,	PSNR-U: 50.06 dB,	PSNR-V: 51.16 dB,	MSE-Y: 2.76,	MSE-U: 0.64,	MSE-V: 0.50,	SSIM-Y: 0.97941,	SSIM-U: 0.99299,	SSIM-V: 0.99428 ]	   1059 bytes
Picture Number:  140	 QP:   23  [ PSNR-Y: 44.69 dB,	PSNR-U: 50.04 dB,	PSNR-V: 51.35 dB,	MSE-Y: 2.21,	MSE-U: 0.64,	MSE-V: 0.48,	SSIM-Y: 0.98167,	SSIM-U: 0.99298,	SSIM-V: 0.99450 ]	      5 bytes
Picture Number:  141	 QP:   27  [ PSNR-Y: 43.98 dB,	PSNR-U: 50.23 dB,	PSNR-V: 51.11 dB,	MSE-Y: 2.60,	MSE-U: 0.62,	MSE-V: 0.50,	SSIM-Y: 0.98059,	SSIM-U: 0.99326,	SSIM-V: 0.99439 ]	   3178 bytes
Picture Number:  142	 QP:   25  [ PSNR-Y: 44.54 dB,	PSNR-U: 50.34 dB,	PSNR-V: 51.37 dB,	MSE-Y: 2.29,	MSE-U: 0.60,	MSE-V: 0.47,	SSIM-Y: 0.98165,	SSIM-U: 0.99343,	SSIM-V: 0.99456 ]	      5 bytes
Picture Number:  143	 QP:   27  [ PSNR-Y: 44.16 dB,	PSNR-U: 50.39 dB,	PSNR-V: 51.34 dB,	MSE-Y: 2.50,	MSE-U: 0.59,	MSE-V: 0.48,	SSIM-Y: 0.98043,	SSIM-U: 0.99336,	SSIM-V: 0.99458 ]	    880 bytes
Picture Number:  144	 QP:   12  [ PSNR-Y: 44.86 dB,	PSNR-U: 50.38 dB,	PSNR-V: 51.28 dB,	MSE-Y: 2.12,	MSE-U: 0.60,	MSE-V: 0.48,	SSIM-Y: 0.98127,	SSIM-U: 0.99329,	SSIM-V: 0.99440 ]	      5 bytes
Picture Number:  145	 QP:   27  [ PSNR-Y: 44.01 dB,	PSNR-U: 50.05 dB,	PSNR-V: 51.17 dB,	MSE-Y: 2.58,	MSE-U: 0.64,	MSE-V: 0.50,	SSIM-Y: 0.97933,	SSIM-U: 0.99292,	SSIM-V: 0.99428 ]	  13312 bytes
Picture Number:  146	 QP:   25  [ PSNR-Y: 44.28 dB,	PSNR-U: 50.05 dB,	PSNR-V: 51.22 dB,	MSE-Y: 2.43,	MSE-U: 0.64,	MSE-V: 0.49,	SSIM-Y: 0.97996,	SSIM-U: 0.99297,	SSIM-V: 0.99431 ]	      5 bytes
Picture Number:  147	 QP:   27  [ PSNR-Y: 43.87 dB,	PSNR-U: 50.18 dB,	PSNR-V: 51.18 dB,	MSE-Y: 2.67,	MSE-U: 0.62,	MSE-V: 0.50,	SSIM-Y: 0.97956,	SSIM-U: 0.99311,	SSIM-V: 0.99426 ]	    958 bytes
Picture Number:  148	 QP:   23  [ PSNR-Y: 44.59 dB,	PSNR-U: 50.16 dB,	PSNR-V: 51.31 dB,	MSE-Y: 2.26,	MSE-U: 0.63,	MSE-V: 0.48,	SSIM-Y: 0.98079,	SSIM-U: 0.99316,	SSIM-V: 0.99443 ]	      5 bytes
Picture Number:  149	 QP:   27  [ PSNR-Y: 43.78 dB,	PSNR-U: 50.28 dB,	PSNR-V: 51.35 dB,	MSE-Y: 2.72,	MSE-U: 0.61,	MSE-V: 0.48,	SSIM-Y: 0.97945,	SSIM-U: 0.99333,	SSIM-V: 0.99443 ]	   3009 bytes
Picture Number:  150	 QP:   25  [ PSNR-Y: 44.25 dB,	PSNR-U: 50.12 dB,	PSNR-V: 51.18 dB,	MSE-Y: 2.45,	MSE-U: 0.63,	MSE-V: 0.50,	SSIM-Y: 0.98026,	SSIM-U: 0.99314,	SSIM-V: 0.99427 ]	      5 bytes
Picture Number:  151	 QP:   27  [ PSNR-Y: 43.72 dB,	PSNR-U: 50.03 dB,	PSNR-V: 50.97 dB,	MSE-Y: 2.76,	MSE-U: 0.65,	MSE-V: 0.52,	SSIM-Y: 0.97844,	SSIM-U: 0.99302,	SSIM-V: 0.99408 ]	    940 bytes
Picture Number:  152	 QP:   19  [ PSNR-Y: 44.89 dB,	PSNR-U: 50.10 dB,	PSNR-V: 51.09 dB,	MSE-Y: 2.11,	MSE-U: 0.63,	MSE-V: 0.51,	SSIM-Y: 0.98039,	SSIM-U: 0.99304,	SSIM-V: 0.99417 ]	      5 bytes
Picture Number:  153	 QP:   27  [ PSNR-Y: 43.77 dB,	PSNR-U: 50.04 dB,	PSNR-V: 51.16 dB,	MSE-Y: 2.73,	MSE-U: 0.64,	MSE-V: 0.50,	SSIM-Y: 0.97921,	SSIM-U: 0.99297,	SSIM-V: 0.99435 ]	   7338 bytes
Picture Number:  154	 QP:   25  [ PSNR-Y: 44.16 dB,	PSNR-U: 50.25 dB,	PSNR-V: 51.17 dB,	MSE-Y: 2.50,	MSE-U: 0.61,	MSE-V: 0.50,	SSIM-Y: 0.97978,	SSIM-U: 0.99329,	SSIM-V: 0.99430 ]	      5 bytes
Picture Number:  155	 QP:   27  [ PSNR-Y: 43.80 dB,	PSNR-U: 50.25 dB,	PSNR-V: 51.33 dB,	MSE-Y: 2.71,	MSE-U: 0.61,	MSE-V: 0.48,	SSIM-Y: 0.97941,	SSIM-U: 0.99330,	SSIM-V: 0.99455 ]	    886 bytes
Picture Number:  156	 QP:   23  [ PSNR-Y: 44.60 dB,	PSNR-U: 50.39 dB,	PSNR-V: 51.34 dB,	MSE-Y: 2.25,	MSE-U: 0.59,	MSE-V: 0.48,	SSIM-Y: 0.98035,	SSIM-U: 0.99341,	SSIM-V: 0.99447 ]	      5 bytes
Picture Number:  157	 QP:   27  [ PSNR-Y: 43.90 dB,	PSNR-U: 50.52 dB,	PSNR-V: 51.49 dB,	MSE-Y: 2.65,	MSE-U: 0.58,	MSE-V: 0.46,	SSIM-Y: 0.97987,	SSIM-U: 0.99361,	SSIM-V: 0.99468 ]	   3327 bytes
Picture Number:  158	 QP:   25  [ PSNR-Y: 44.35 dB,	PSNR-U: 50.50 dB,	PSNR-V: 51.54 dB,	MSE-Y: 2.39,	MSE-U: 0.58,	MSE-V: 0.46,	SSIM-Y: 0.98003,	SSIM-U: 0.99356,	SSIM-V: 0.99474 ]	      5 bytes
Picture Number:  159	 QP:   27  [ PSNR-Y: 44.16 dB,	PSNR-U: 50.78 dB,	PSNR-V: 51.53 dB,	MSE-Y: 2.49,	MSE-U: 0.54,	MSE-V: 0.46,	SSIM-Y: 0.98044,	SSIM-U: 0.99393,	SSIM-V: 0.99483 ]	    975 bytes
Picture Number:  160	 QP:    7  [ PSNR-Y: 44.85 dB,	PSNR-U: 51.05 dB,	PSNR-V: 51.83 dB,	MSE-Y: 2.13,	MSE-U: 0.51,	MSE-V: 0.43,	SSIM-Y: 0.98092,	SSIM-U: 0.99415,	SSIM-V: 0.99501 ]	      5 bytes
Picture Number:  161	 QP:   27  [ PSNR-Y: 44.26 dB,	PSNR-U: 50.86 dB,	PSNR-V: 51.64 dB,	MSE-Y: 2.44,	MSE-U: 0.53,	MSE-V: 0.45,	SSIM-Y: 0.98028,	SSIM-U: 0.99393,	SSIM-V: 0.99492 ]	  40487 bytes
Picture Number:  162	 QP:   25  [ PSNR-Y: 44.49 dB,	PSNR-U: 50.73 dB,	PSNR-V: 51.50 dB,	MSE-Y: 2.31,	MSE-U: 0.55,	MSE-V: 0.46,	SSIM-Y: 0.98066,	SSIM-U: 0.99382,	SSIM-V: 0.99482 ]	      5 bytes
Picture Number:  163	 QP:   27  [ PSNR-Y: 44.02 dB,	PSNR-U: 50.64 dB,	PSNR-V: 51.49 dB,	MSE-Y: 2.58,	MSE-U: 0.56,	MSE-V: 0.46,	SSIM-Y: 0.97977,	SSIM-U: 0.99371,	SSIM-V: 0.99475 ]	    840 bytes
Picture Number:  164	 QP:   23  [ PSNR-Y: 44.79 dB,	PSNR-U: 50.76 dB,	PSNR-V: 51.32 dB,	MSE-Y: 2.16,	MSE-U: 0.55,	MSE-V: 0.48,	SSIM-Y: 0.98123,	SSIM-U: 0.99381,	SSIM-V: 0.99458 ]	      5 bytes
Picture Number:  165	 QP:   27  [ PSNR-Y: 44.12 dB,	PSNR-U: 50.83 dB,	PSNR-V: 51.57 dB,	MSE-Y: 2.52,	MSE-U: 0.54,	MSE-V: 0.45,	SSIM-Y: 0.98043,	SSIM-U: 0.99388,	SSIM-V: 0.99485 ]	   2892 bytes
Picture Number:  166	 QP:   25  [ PSNR-Y: 44.46 dB,	PSNR-U: 50.77 dB,	PSNR-V: 51.58 dB,	MSE-Y: 2.33,	MSE-U: 0.54,	MSE-V: 0.45,	SSIM-Y: 0.98084,	SSIM-U: 0.99388,	SSIM-V: 0.99486 ]	      5 bytes
Picture Number:  167	 QP:   27  [ PSNR-Y: 44.16 dB,	PSNR-U: 50.75 dB,	PSNR-V: 51.61 dB,	MSE-Y: 2.50,	MSE-U: 0.55,	MSE-V: 0.45,	SSIM-Y: 0.98063,	SSIM-U: 0.99379,	SSIM-V: 0.99490 ]	    889 bytes
Picture Number:  168	 QP:   19  [ PSNR-Y: 45.17 dB,	PSNR-U: 50.60 dB,	PSNR-V: 51.40 dB,	MSE-Y: 1.98,	MSE-U: 0.57,	MSE-V: 0.47,	SSIM-Y: 0.98160,	SSIM-U: 0.99353,	SSIM-V: 0.99459 ]	      5 bytes
Picture Number:  169	 QP:   27  [ PSNR-Y: 44.12 dB,	PSNR-U: 50.63 dB,	PSNR-V: 51.31 dB,	MSE-Y: 2.52,	MSE-U: 0.56,	MSE-V: 0.48,	SSIM-Y: 0.98073,	SSIM-U: 0.99355,	SSIM-V: 0.99457 ]	   7035 bytes
Picture Number:  170	 QP:   25  [ PSNR-Y: 44.37 dB,	PSNR-U: 50.61 dB,	PSNR-V: 51.44 dB,	MSE-Y: 2.38,	MSE-U: 0.56,	MSE-V: 0.47,	SSIM-Y: 0.98093,	SSIM-U: 0.99355,	SSIM-V: 0.99456 ]	      5 bytes
Picture Number:  171	 QP:   27  [ PSNR-Y: 43.87 dB,	PSNR-U: 50.40 dB,	PSNR-V: 51.22 dB,	MSE-Y: 2.67,	MSE-U: 0.59,	MSE-V: 0.49,	SSIM-Y: 0.97991,	SSIM-U: 0.99321,	SSIM-V: 0.99430 ]	   1091 bytes
Picture Number:  172	 QP:   23  [ PSNR-Y: 44.71 dB,	PSNR-U: 50.40 dB,	PSNR-V: 51.28 dB,	MSE-Y: 2.20,	MSE-U: 0.59,	MSE-V: 0.48,	SSIM-Y: 0.98171,	SSIM-U: 0.99327,	SSIM-V: 0.99443 ]	      5 bytes
Picture Number:  173	 QP:   27  [ PSNR-Y: 43.90 dB,	PSNR-U: 50.38 dB,	PSNR-V: 51.24 dB,	MSE-Y: 2.65,	MSE-U: 0.60,	MSE-V: 0.49,	SSIM-Y: 0.98013,	SSIM-U: 0.99330,	SSIM-V: 0.99436 ]	   3058 bytes
Picture Number:  174	 QP:   25  [ PSNR-Y: 44.41 dB,	PSNR-U: 50.50 dB,	PSNR-V: 51.28 dB,	MSE-Y: 2.36,	MSE-U: 0.58,	MSE-V: 0.48,	SSIM-Y: 0.98098,	SSIM-U: 0.99334,	SSIM-V: 0.99433 ]	      5 bytes
Picture Number:  175	 QP:   27  [ PSNR-Y: 44.11 dB,	PSNR-U: 50.38 dB,	PSNR-V: 51.23 dB,	MSE-Y: 2.53,	MSE-U: 0.60,	MSE-V: 0.49,	SSIM-Y: 0.98045,	SSIM-U: 0.99327,	SSIM-V: 0.99431 ]	    886 bytes
